uid,split,case_type,runner_name,backbone_model_id,tokens_in,tokens_out,cost_usd,latency_ms,retries,flags,text_preview,raw_output_preview
nikluge-sa-2022-train-00969,valid,unknown,proposed,gpt-4.1-mini,343,311,0.01276,42314,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""아담한사이즈"",
      ""span"": {""start"": 0, ""end"": 6},
      ""normalized"": ""아담한 사이즈"",
      ""syntactic_head"": ""사랑스런"",
      ""confidence"": 0.9,
      ""rationale"": ""텍스트 초반에"
nikluge-sa-2022-train-00189,valid,unknown,proposed,gpt-4.1-mini,368,322,0.013340000000000001,41742,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""작은사이즈의 #스틱비누"",
      ""span"": {""start"": 5, ""end"": 18},
      ""normalized"": ""스틱비누"",
      ""syntactic_head"": ""휴대하며 사용중인데"",
      ""confidence"": 0.95,
      ""rationale"
nikluge-sa-2022-train-00237,valid,unknown,proposed,gpt-4.1-mini,352,459,0.01729,40101,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""인체 적용 시험"",
      ""span"": {""start"": 0, ""end"": 7},
      ""normalized"": ""인체 적용 시험"",
      ""syntactic_head"": ""확인된"",
      ""confidence"": 0.95,
      ""rationale"": ""문장에서"
nikluge-sa-2022-train-00922,valid,unknown,proposed,gpt-4.1-mini,347,385,0.015019999999999999,39403,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""130cm"",
      ""span"": {""start"": 0, ""end"": 5},
      ""normalized"": ""130cm"",
      ""syntactic_head"": ""입었는데"",
      ""confidence"": 0.9,
      ""rationale"": ""신체 치수로 명시적"
nikluge-sa-2022-train-01800,valid,unknown,proposed,gpt-4.1-mini,360,440,0.0168,38740,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""컴퓨터 하는곳"",
      ""span"": {""start"": 0, ""end"": 7},
      ""normalized"": ""컴퓨터 하는 곳"",
      ""syntactic_head"": ""막혀"",
      ""confidence"": 0.95,
      ""rationale"": ""문장에서 '"
nikluge-sa-2022-train-00077,valid,unknown,proposed,gpt-4.1-mini,339,270,0.01149,38498,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""일류 기업"",
      ""span"": {""start"": 3, ""end"": 7},
      ""normalized"": ""일류 기업"",
      ""syntactic_head"": ""못하지"",
      ""confidence"": 0.95,
      ""rationale"": ""문장에서 '일류 기"
nikluge-sa-2022-train-01128,valid,unknown,proposed,gpt-4.1-mini,348,301,0.01251,37446,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""자외선 차단"",
      ""span"": {""start"": 0, ""end"": 6},
      ""normalized"": ""자외선 차단"",
      ""syntactic_head"": ""찾으시면"",
      ""confidence"": 0.95,
      ""rationale"": ""문장 초반에 "
nikluge-sa-2022-train-00320,valid,unknown,proposed,gpt-4.1-mini,366,278,0.012,35964,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""버블폼"",
      ""span"": {""start"": 8, ""end"": 12},
      ""normalized"": ""버블폼"",
      ""syntactic_head"": ""있어서"",
      ""confidence"": 0.95,
      ""rationale"": ""문장에서 '#버블폼 있어"
nikluge-sa-2022-train-02964,valid,unknown,proposed,gpt-4.1-mini,353,286,0.012110000000000001,34305,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""머리색"",
      ""span"": {""start"": 3, ""end"": 6},
      ""normalized"": ""머리색"",
      ""syntactic_head"": ""찰떡같아서"",
      ""confidence"": 0.95,
      ""rationale"": ""문장에서 '내 머리색이"
nikluge-sa-2022-train-01356,valid,unknown,proposed,gpt-4.1-mini,376,374,0.014979999999999999,33792,0,"{""parse_failed"": false, ""generate_failed"": false, ""fallback_used"": false}",,"{
  ""aspects"": [
    {
      ""term"": ""피부결"",
      ""span"": {""start"": 5, ""end"": 8},
      ""normalized"": ""피부결"",
      ""syntactic_head"": ""중요한데"",
      ""confidence"": 1.0,
      ""rationale"": ""문장에서 '피부결이 중요한"
